# N ds quality
500 2.675900 0.5100
500 2.713000 0.5100
500 2.713000 0.8420
500 2.713000 1.0000
514 2.070800 1.0000
526 2.005800 1.0000
526 2.005800 0.2600
526 2.005800 1.0000
564 2.040500 1.0000
578 2.138800 1.0000
595 2.087100 0.3680
595 2.087100 0.3680
595 2.017600 0.3680
595 2.017600 0.7460
595 2.017600 0.3180
595 2.087100 1.0000
603 2.095700 1.0000
616 2.105200 1.0000
618 2.213300 0.9080
645 2.156400 0.9080
646 2.157000 0.9080
692 2.120300 1.0000
864 2.254800 0.7940
876 2.231500 1.0000
916 2.246300 1.0000
916 2.246300 1.0000
916 2.246300 1.0000
972 2.174400 1.0000
1000 3.174200 1.0000
1000 2.785200 0.3100
1000 1.392000 0.7120
1000 3.174200 1.0000
1000 1.392000 1.0000
1000 2.171600 1.0000
1000 2.171600 1.0000
1000 3.174200 1.0000
1000 2.785200 1.0000
1000 2.785200 1.0000
1000 2.858400 1.0000
1000 1.392000 0.2420
1000 2.171600 0.2940
1068 2.288400 0.2740
1083 2.312100 0.4740
1083 2.312100 0.2520
1083 2.312100 0.4460
1301 2.273500 0.2780
1481 2.410100 0.2840
1776 2.369700 0.2180
1776 2.369700 0.2920
1776 2.369700 0.6880
2000 2.985900 0.3320
2000 3.027900 0.4540
2000 3.027900 0.2440
2000 3.027900 0.3400
2104 2.473000 0.4320
2369 2.468700 0.7200
2370 2.538400 0.2000
2379 2.329300 0.2040
2379 2.329300 0.7380
2379 2.329300 0.2540
2380 2.405500 0.2960
2380 2.405500 1.0000
2380 2.405500 0.3060
2710 2.535200 1.0000
4104 2.662100 1.0000
5000 3.174900 0.4440
5151 2.671200 1.0000
5914 2.778300 1.0000
5914 2.778300 1.0000
5914 2.778300 0.4780
5970 2.675900 1.0000
5995 2.713000 1.0000
5995 2.713000 1.0000
5995 2.713000 1.0000
6002 2.742300 1.0000
8480 3.327500 1.0000
11888 2.886500 0.3700
11898 2.858400 0.2280
11906 2.815100 0.2120
11906 2.815100 0.2460
11906 2.815100 0.2560
11924 2.785200 0.2000
11924 2.785200 0.2620
11924 2.785200 0.2980
23744 3.027900 0.2000
23744 3.027900 0.4920
23744 3.027900 0.3420
23785 2.968100 0.5140
23803 3.035600 0.3640
23803 3.035600 0.6040
23803 3.035600 1.0000
23836 2.985900 0.3680
59517 3.206900 0.9000
59517 3.174900 0.3280
100913 5.000000 1.0000
100913 4.102600 0.5160
100913 2.226000 0.6480
100913 1.455600 0.7040
100913 3.311700 1.0000
100913 2.768400 0.5300
100913 5.000000 1.0000
100913 4.816600 1.0000
100913 4.493200 0.8900
100913 3.753000 0.5420
100913 3.327500 1.0000
100913 0.758300 1.0000
