# N d_s quality
1083 2.3121 1.0000
1083 2.3121 1.0000
1083 2.3121 1.0000
130 1.3609 0.2600
526 2.0058 1.0000
526 2.0058 1.0000
526 2.0058 1.0000
184 1.7412 0.3680
184 1.7412 0.3680
184 1.7412 0.3680
373 2.0218 0.7460
159 1.4413 0.3180
595 2.0176 1.0000
595 2.0176 1.0000
595 2.0176 1.0000
454 2.0878 0.9080
454 2.0878 0.9080
454 2.0878 0.9080
578 2.1388 1.0000
397 2.1095 0.7940
1776 2.3697 1.0000
1776 2.3697 1.0000
1776 2.3697 1.0000
916 2.2463 1.0000
916 2.2463 1.0000
916 2.2463 1.0000
155 1.6387 0.3100
356 2.0668 0.7120
23744 3.0279 1.0000
23744 3.0279 1.0000
23744 3.0279 1.0000
23803 3.0356 1.0000
23803 3.0356 1.0000
23803 3.0356 1.0000
23785 2.9681 1.0000
23836 2.9859 1.0000
121 1.8556 0.2420
147 1.5953 0.2940
137 1.7112 0.2740
237 1.8598 0.4740
126 1.4431 0.2520
223 1.9456 0.4460
139 1.5463 0.2780
142 1.6168 0.2840
109 1.3422 0.2180
146 1.7778 0.2920
344 1.9541 0.6880
166 1.8103 0.3320
227 1.9164 0.4540
122 1.6789 0.2440
170 1.5909 0.3400
216 2.0709 0.4320
360 1.9562 0.7200
100 1.4470 0.2000
102 1.5547 0.2040
369 1.9835 0.7380
127 1.6260 0.2540
148 1.6803 0.2960
603 2.0957 1.0000
153 1.4375 0.3060
645 2.1564 1.0000
616 2.1052 1.0000
222 1.5987 0.4440
564 2.0405 1.0000
864 2.2548 1.0000
646 2.1570 1.0000
239 1.8136 0.4780
1068 2.2884 1.0000
5151 2.6712 1.0000
2710 2.5352 1.0000
972 2.1744 1.0000
59517 3.2069 1.0000
59517 3.1749 1.0000
185 1.4675 0.3700
114 1.4482 0.2280
106 1.7654 0.2120
123 1.4828 0.2460
128 1.6339 0.2560
100 1.4814 0.2000
131 1.5036 0.2620
149 1.8680 0.2980
100 1.4470 0.2000
246 1.7587 0.4920
171 1.7123 0.3420
257 1.8134 0.5140
182 1.6781 0.3640
302 1.9284 0.6040
514 2.0708 1.0000
184 1.6350 0.3680
450 1.9781 0.9000
164 1.8770 0.3280
618 2.2133 1.0000
258 1.8286 0.5160
324 1.8345 0.6480
352 2.0065 0.7040
1301 2.2735 1.0000
265 1.6741 0.5300
1481 2.4101 1.0000
2104 2.4730 1.0000
445 1.9305 0.8900
271 1.8074 0.5420
4104 2.6621 1.0000
100913 3.3275 1.0000
